脱敏客户ID,付款时间,支付金额
cumid30317,2024-02-27 15:19:52,19.68
cumid30318,2024-02-27 15:21:40,63.47
cumid30319,2024-02-27 15:25:39,124.64
cumid30320,2024-02-27 15:26:00,36.76
cumid30321,2024-02-27 15:33:21,142.74
cumid30322,2024-02-27 15:33:42,24.77
cumid26679,2024-02-27 15:39:40,19.69
cumid30323,2024-02-27 15:41:12,20.19
cumid30324,2024-02-27 15:47:07,62.72
cumid1522,2024-02-27 15:48:03,118.01
cumid28571,2024-02-27 15:52:12,9.62
cumid30325,2024-02-27 15:54:38,123.67
cumid30326,2024-02-27 16:01:14,120.56
cumid25227,2024-02-27 16:01:34,140.41
cumid12497,2024-02-27 16:05:23,143.72
cumid30327,2024-02-27 16:06:08,19.34
cumid4984,2024-02-27 16:09:31,19.2
cumid30328,2024-02-27 16:10:19,131.02
cumid30329,2024-02-27 16:11:30,151.54
cumid30330,2024-02-27 16:12:11,19.78
cumid21219,2024-02-27 16:14:18,9.39
cumid30331,2024-02-27 16:14:27,19.43
cumid30332,2024-02-27 16:17:53,20.1
cumid30333,2024-02-27 16:21:05,144.01
cumid8901,2024-02-27 16:23:29,119.34
cumid30334,2024-02-27 16:26:11,149.81
cumid8485,2024-02-27 16:32:05,18.69
cumid30335,2024-02-27 16:32:46,121.57
cumid23535,2024-02-27 16:38:41,37.44
cumid4515,2024-02-27 16:40:48,19.62
cumid30336,2024-02-27 16:43:39,37.3
cumid7203,2024-02-27 16:49:19,144.51
cumid30337,2024-02-27 16:51:02,123.29
cumid30338,2024-02-27 16:51:08,151.28
cumid30339,2024-02-27 16:53:03,39.37
cumid30340,2024-02-27 16:53:09,38.34
cumid30341,2024-02-27 16:56:27,19.46
cumid30342,2024-02-27 17:00:58,19.71
cumid30344,2024-02-27 17:06:52,38.27
cumid30345,2024-02-27 17:07:50,20.0
cumid30346,2024-02-27 17:10:04,39.04
cumid30347,2024-02-27 17:11:23,29.11
cumid30348,2024-02-27 17:15:47,9.57
cumid30349,2024-02-27 17:18:55,18.74
cumid30350,2024-02-27 17:20:36,18.84
cumid30351,2024-02-27 17:21:50,149.1
cumid4000,2024-02-27 17:24:52,18.86
cumid30352,2024-02-27 17:26:17,146.83
cumid1181,2024-02-27 17:26:21,19.21
cumid30353,2024-02-27 17:31:40,120.3
cumid30354,2024-02-27 17:33:15,48.51
cumid30355,2024-02-27 17:34:02,148.62
cumid487,2024-02-27 17:36:23,19.11
cumid30356,2024-02-27 17:38:31,127.51
cumid30357,2024-02-27 17:40:21,19.21
cumid25033,2024-02-27 17:43:14,19.6
cumid26938,2024-02-27 17:43:38,144.79
cumid14231,2024-02-27 17:46:51,112.17
cumid30358,2024-02-27 17:50:24,139.48
cumid30359,2024-02-27 17:54:46,38.98
cumid30360,2024-02-27 17:55:15,55.8
cumid22065,2024-02-27 17:56:16,150.0
cumid1847,2024-02-27 17:58:44,323.07
cumid30361,2024-02-27 18:01:16,37.16
cumid4266,2024-02-27 18:01:22,143.56
cumid30362,2024-02-27 18:04:16,25.53
cumid30363,2024-02-27 18:05:20,141.79
cumid6280,2024-02-27 18:07:16,139.79
cumid22228,2024-02-27 18:08:02,146.75
cumid3807,2024-02-27 18:13:01,9.41
cumid18455,2024-02-27 18:13:45,9.82
cumid30364,2024-02-27 18:17:12,19.35
cumid30365,2024-02-27 18:19:10,19.7
cumid30366,2024-02-27 18:20:38,19.95
cumid22604,2024-02-27 18:20:55,147.23
cumid30367,2024-02-27 18:21:34,18.95
cumid30368,2024-02-27 18:23:35,20.22
cumid30369,2024-02-27 18:24:19,39.07
cumid21403,2024-02-27 18:25:31,240.37
cumid30370,2024-02-27 18:27:44,171.02
cumid30371,2024-02-27 18:29:06,19.57
cumid30372,2024-02-27 18:31:30,170.57
cumid4466,2024-02-27 18:31:39,240.59
cumid30373,2024-02-27 18:34:32,19.08
cumid9986,2024-02-27 18:36:06,19.05
cumid12833,2024-02-27 18:36:51,241.5
cumid17252,2024-02-27 18:36:57,0.0
cumid30374,2024-02-27 18:38:08,111.68
cumid19313,2024-02-27 18:39:08,19.63
cumid30375,2024-02-27 18:41:26,19.73
cumid30376,2024-02-27 18:42:02,146.77
cumid23861,2024-02-27 18:42:48,9.74
cumid30377,2024-02-27 18:43:48,19.51
cumid28716,2024-02-27 18:46:02,369.06
cumid30378,2024-02-27 18:46:46,28.86
cumid30379,2024-02-27 18:48:19,9.85
cumid30380,2024-02-27 18:48:53,18.89
cumid30381,2024-02-27 18:49:43,127.17
cumid8485,2024-02-27 18:49:58,19.09
cumid4442,2024-02-27 18:55:00,123.38
cumid30382,2024-02-27 18:59:11,191.01
cumid30383,2024-02-27 19:02:18,114.55
cumid30384,2024-02-27 19:02:42,39.54
cumid16669,2024-02-27 19:05:39,20.26
cumid30385,2024-02-27 19:08:18,545.96
cumid30386,2024-02-27 19:09:28,18.96
cumid59,2024-02-27 19:10:36,114.68
cumid19777,2024-02-27 19:11:17,221.26
cumid30387,2024-02-27 19:12:07,145.52
cumid30388,2024-02-27 19:14:51,19.71
cumid30389,2024-02-27 19:15:18,38.85
cumid30390,2024-02-27 19:18:54,19.99
cumid30391,2024-02-27 19:19:00,282.58
cumid30386,2024-02-27 19:20:51,37.05
cumid30392,2024-02-27 19:21:06,146.97
cumid15357,2024-02-27 19:21:32,117.95
cumid30393,2024-02-27 19:22:08,39.44
cumid443,2024-02-27 19:26:44,145.73
cumid9704,2024-02-27 19:28:46,20.09
cumid30394,2024-02-27 19:31:17,18.71
cumid30395,2024-02-27 19:31:47,18.92
cumid30396,2024-02-27 19:33:46,117.23
cumid30397,2024-02-27 19:34:18,127.91
cumid30398,2024-02-27 19:37:27,19.45
cumid30399,2024-02-27 19:40:11,76.51
cumid30400,2024-02-27 19:45:25,36.05
cumid19596,2024-02-27 19:45:30,18.91
cumid30401,2024-02-27 19:47:41,38.61
cumid17848,2024-02-27 19:50:52,19.73
cumid30402,2024-02-27 19:51:59,18.8
cumid30403,2024-02-27 19:57:45,18.7
cumid30404,2024-02-27 19:59:47,244.22
cumid4629,2024-02-27 20:00:25,38.56
cumid26939,2024-02-27 20:02:49,84.43
cumid704,2024-02-27 20:04:58,36.45
cumid30405,2024-02-27 20:08:53,25.48
cumid30406,2024-02-27 20:10:18,19.59
cumid29857,2024-02-27 20:16:09,10.02
cumid30407,2024-02-27 20:18:41,104.74
cumid30408,2024-02-27 20:19:20,511.45
cumid30409,2024-02-27 20:19:23,39.1
cumid30410,2024-02-27 20:20:33,24.42
cumid30411,2024-02-27 20:21:26,19.38
cumid12021,2024-02-27 20:25:07,225.33
cumid21715,2024-02-27 20:26:49,149.43
cumid29153,2024-02-27 20:29:41,38.78
cumid30412,2024-02-27 20:34:05,147.95
cumid30413,2024-02-27 20:38:40,141.1
cumid23896,2024-02-27 20:43:27,183.42
cumid147,2024-02-27 20:46:09,19.31
cumid30414,2024-02-27 20:46:50,9.88
cumid15966,2024-02-27 20:48:01,178.5
cumid30415,2024-02-27 20:49:41,19.02
cumid30416,2024-02-27 20:50:49,19.87
cumid19495,2024-02-27 20:53:08,128.53
cumid30417,2024-02-27 20:57:59,36.8
cumid30418,2024-02-27 20:59:58,113.36
cumid30419,2024-02-27 21:02:14,145.4
cumid30420,2024-02-27 21:02:45,19.2
cumid30421,2024-02-27 21:06:22,151.75
cumid30422,2024-02-27 21:07:08,143.98
cumid22583,2024-02-27 21:09:16,147.25
cumid30423,2024-02-27 21:14:26,525.51
cumid30424,2024-02-27 21:20:53,25.91
cumid30425,2024-02-27 21:20:57,19.93
cumid30426,2024-02-27 21:22:50,19.64
cumid710,2024-02-27 21:27:35,19.95
cumid30427,2024-02-27 21:31:02,266.67
cumid30428,2024-02-27 21:33:37,229.69
cumid30429,2024-02-27 21:36:07,241.07
cumid9394,2024-02-27 21:37:01,126.37
cumid30430,2024-02-27 21:40:34,37.42
cumid30431,2024-02-27 21:42:00,151.33
cumid30432,2024-02-27 21:48:34,150.62
cumid12552,2024-02-27 21:50:54,144.68
cumid23374,2024-02-27 21:54:12,37.21
cumid30433,2024-02-27 21:54:15,19.11
cumid30434,2024-02-27 21:56:29,123.57
cumid5965,2024-02-27 21:57:34,149.21
cumid30435,2024-02-27 22:02:37,126.2
cumid30436,2024-02-27 22:08:15,287.55
cumid30437,2024-02-27 22:10:31,38.52
cumid2230,2024-02-27 22:16:11,19.01
cumid30438,2024-02-27 22:17:02,36.54
cumid30439,2024-02-27 22:17:44,77.52
cumid30440,2024-02-27 22:20:42,38.91
cumid30441,2024-02-27 22:22:44,151.81
cumid8307,2024-02-27 22:26:50,9.48
cumid30442,2024-02-27 22:28:33,38.13
cumid30443,2024-02-27 22:33:22,36.4
cumid30444,2024-02-27 22:33:58,9.54
cumid43,2024-02-27 22:35:49,24.68
cumid6771,2024-02-27 22:39:41,19.79
cumid30445,2024-02-27 22:42:02,148.21
cumid1147,2024-02-27 22:43:19,19.36
cumid704,2024-02-27 22:44:12,28.05
cumid30446,2024-02-27 22:47:35,117.05
cumid30447,2024-02-27 22:49:02,145.79
cumid30448,2024-02-27 22:55:17,37.67
cumid30449,2024-02-27 23:00:41,143.06
cumid25722,2024-02-27 23:03:13,236.36
cumid25541,2024-02-27 23:03:34,228.31
cumid30450,2024-02-27 23:03:44,43.2
cumid30451,2024-02-27 23:07:00,146.84
cumid30452,2024-02-27 23:08:57,8.99
cumid30453,2024-02-27 23:12:52,38.75
cumid30454,2024-02-27 23:13:33,28.51
cumid30455,2024-02-27 23:18:03,1.04
cumid30456,2024-02-27 23:19:14,120.52
cumid30457,2024-02-27 23:20:25,114.75
cumid30458,2024-02-27 23:22:40,20.16
cumid10631,2024-02-27 23:28:13,25.49
cumid19381,2024-02-27 23:30:34,570.64
cumid30459,2024-02-27 23:33:25,19.23
cumid26754,2024-02-27 23:35:35,118.05
cumid30460,2024-02-27 23:38:20,38.56
cumid13031,2024-02-27 23:41:02,38.54
cumid30461,2024-02-27 23:42:33,26.03
cumid23411,2024-02-27 23:43:51,143.39
cumid30462,2024-02-27 23:51:51,544.55
cumid30463,2024-02-27 23:55:18,19.33
cumid30464,2024-02-28 00:02:00,18.87
cumid30465,2024-02-28 00:02:54,20.23
cumid30466,2024-02-28 00:08:35,119.29
cumid30467,2024-02-28 00:09:35,67.72
cumid30468,2024-02-28 00:12:16,20.08
cumid30469,2024-02-28 00:13:55,19.27
cumid30470,2024-02-28 00:19:47,9.46
cumid30470,2024-02-28 00:21:03,223.98
cumid30121,2024-02-28 00:24:08,672.7
cumid30471,2024-02-28 00:27:33,18.98
cumid30472,2024-02-28 00:28:08,38.22
cumid28131,2024-02-28 00:29:10,151.41
cumid6832,2024-02-28 00:40:41,9.7
cumid30473,2024-02-28 00:41:47,150.29
cumid30474,2024-02-28 00:50:25,19.39
cumid7906,2024-02-28 00:50:48,37.42
cumid27114,2024-02-28 01:06:14,37.53
cumid30475,2024-02-28 01:08:00,19.14
cumid6278,2024-02-28 01:13:19,145.62
cumid30476,2024-02-28 01:15:56,44.35
cumid30477,2024-02-28 01:21:30,142.91
cumid21653,2024-02-28 01:22:27,9.08
cumid30478,2024-02-28 01:32:27,18.71
cumid24753,2024-02-28 01:34:24,9.82
cumid30479,2024-02-28 01:48:44,63.2
cumid30480,2024-02-28 01:51:00,18.98
cumid30481,2024-02-28 01:56:33,26.04
cumid30482,2024-02-28 01:56:55,151.27
cumid30483,2024-02-28 02:02:36,100.09
cumid30484,2024-02-28 02:08:10,39.06
cumid30485,2024-02-28 02:29:53,24.37
cumid19777,2024-02-28 02:30:09,144.23
cumid30486,2024-02-28 02:38:14,150.68
cumid30487,2024-02-28 02:47:25,117.4
cumid5171,2024-02-28 02:55:02,45.96
cumid30488,2024-02-28 03:04:50,119.39
cumid30489,2024-02-28 03:17:56,36.8
cumid30490,2024-02-28 03:35:41,24.88
cumid30491,2024-02-28 03:44:18,37.9
cumid27179,2024-02-28 03:54:26,88.52
cumid30492,2024-02-28 04:01:38,18.62
cumid30493,2024-02-28 04:19:40,148.85
cumid30494,2024-02-28 05:24:26,19.35
cumid30495,2024-02-28 06:00:53,25.55
cumid30496,2024-02-28 06:45:07,18.91
cumid30497,2024-02-28 06:58:38,40.53
cumid30498,2024-02-28 07:05:04,122.15
cumid30499,2024-02-28 07:09:21,9.81
cumid26168,2024-02-28 07:17:31,18.63
cumid30500,2024-02-28 07:18:54,9.38
cumid30501,2024-02-28 07:29:59,37.22
cumid30502,2024-02-28 07:40:15,563.86
cumid22513,2024-02-28 07:46:00,134.73
cumid43,2024-02-28 07:49:36,19.17
cumid30503,2024-02-28 07:58:42,9.72
cumid30504,2024-02-28 08:05:53,20.0
cumid12963,2024-02-28 08:24:24,235.33
cumid30505,2024-02-28 08:25:19,19.28
cumid30506,2024-02-28 08:28:01,10.05
cumid30507,2024-02-28 08:31:48,146.11
cumid30508,2024-02-28 08:35:10,47.16
cumid30509,2024-02-28 08:36:41,30.86
cumid30390,2024-02-28 08:44:00,139.35
cumid30510,2024-02-28 08:45:18,111.42
cumid30511,2024-02-28 08:48:46,9.28
cumid30512,2024-02-28 08:49:30,119.63
cumid30513,2024-02-28 08:54:37,9.5
cumid30514,2024-02-28 08:56:07,44.32
cumid30515,2024-02-28 09:02:44,9.68
cumid17087,2024-02-28 09:03:25,19.51
cumid30516,2024-02-28 09:05:40,147.95
cumid30517,2024-02-28 09:12:16,117.89
cumid30518,2024-02-28 09:15:10,20.1
cumid30519,2024-02-28 09:15:11,19.6
cumid30468,2024-02-28 09:21:01,39.37
cumid30520,2024-02-28 09:24:34,148.88
cumid29936,2024-02-28 09:27:03,185.81
cumid30521,2024-02-28 09:27:52,9.81
cumid30522,2024-02-28 09:28:45,19.51
cumid30523,2024-02-28 09:29:48,38.97
cumid30524,2024-02-28 09:30:34,149.33
cumid29102,2024-02-28 09:32:17,19.66
cumid12305,2024-02-28 09:33:38,149.61
cumid30525,2024-02-28 09:35:12,39.59
cumid28704,2024-02-28 09:39:32,19.19
cumid30526,2024-02-28 09:39:35,38.61
cumid30527,2024-02-28 09:43:50,19.81
cumid9425,2024-02-28 09:45:31,19.34
cumid30528,2024-02-28 09:48:25,119.69
cumid250,2024-02-28 09:55:38,115.88
cumid30529,2024-02-28 09:59:22,114.47
cumid13783,2024-02-28 09:59:54,58.72
cumid30530,2024-02-28 10:03:59,20.04
cumid30531,2024-02-28 10:09:13,133.28
cumid97,2024-02-28 10:12:03,17.73
cumid4181,2024-02-28 10:13:22,115.2
cumid15427,2024-02-28 10:14:56,39.06
cumid30532,2024-02-28 10:17:36,9.79
cumid30533,2024-02-28 10:18:53,19.66
cumid30534,2024-02-28 10:20:51,87.44
cumid23437,2024-02-28 10:25:42,140.24
cumid30535,2024-02-28 10:28:02,115.79
cumid30536,2024-02-28 10:32:09,141.35
cumid30537,2024-02-28 10:34:06,150.93
cumid15962,2024-02-28 10:36:20,280.27
cumid30538,2024-02-28 10:38:29,290.28
cumid30539,2024-02-28 10:43:02,19.91
cumid5972,2024-02-28 10:43:31,167.16
cumid30540,2024-02-28 10:50:03,9.59
cumid43,2024-02-28 10:50:39,20.02
cumid30541,2024-02-28 10:56:23,38.27
cumid30542,2024-02-28 10:59:42,117.82
cumid7323,2024-02-28 11:03:00,118.48
cumid97,2024-02-28 11:08:05,19.48
cumid28139,2024-02-28 11:15:04,118.37
cumid114,2024-02-28 11:18:39,114.04
cumid30543,2024-02-28 11:19:58,19.84
cumid30544,2024-02-28 11:24:24,28.38
cumid12808,2024-02-28 11:29:03,297.04
cumid12731,2024-02-28 11:29:18,19.03
cumid30545,2024-02-28 11:32:24,36.93
cumid30546,2024-02-28 11:32:34,45.86
cumid30547,2024-02-28 11:32:39,10.0
cumid30548,2024-02-28 11:34:02,120.03
cumid18816,2024-02-28 11:36:28,235.73
cumid30549,2024-02-28 11:41:24,148.33
cumid30550,2024-02-28 11:46:19,151.33
cumid30551,2024-02-28 11:47:05,182.24
cumid30552,2024-02-28 11:48:20,141.76
cumid30553,2024-02-28 11:51:44,9.94
cumid11173,2024-02-28 11:54:25,29.85
cumid30554,2024-02-28 11:56:26,114.28
cumid30555,2024-02-28 12:01:34,18.66
cumid30556,2024-02-28 12:01:38,37.87
cumid30557,2024-02-28 12:08:43,185.38
cumid30558,2024-02-28 12:10:18,9.89
cumid30559,2024-02-28 12:14:52,144.47
cumid30560,2024-02-28 12:15:22,9.38
cumid7482,2024-02-28 12:18:05,9.37
cumid30561,2024-02-28 12:20:53,198.97
cumid30562,2024-02-28 12:21:41,232.22
cumid43,2024-02-28 12:21:49,37.87
cumid30563,2024-02-28 12:33:19,9.53
cumid30564,2024-02-28 12:33:53,236.38
cumid30565,2024-02-28 12:35:16,63.26
cumid359,2024-02-28 12:36:04,18.83
cumid30566,2024-02-28 12:39:45,19.52
cumid6218,2024-02-28 12:40:19,37.25
cumid30567,2024-02-28 12:42:41,145.21
cumid25413,2024-02-28 12:43:13,123.49
cumid30568,2024-02-28 12:47:54,26.1
cumid30569,2024-02-28 12:49:23,18.76
cumid30570,2024-02-28 12:50:23,48.54
cumid30571,2024-02-28 12:55:25,129.98
cumid826,2024-02-28 12:56:22,9.65
cumid30572,2024-02-28 12:56:55,9.55
cumid30573,2024-02-28 12:59:32,128.95
cumid30574,2024-02-28 13:01:14,111.64
cumid30575,2024-02-28 13:03:01,18.72
cumid30576,2024-02-28 13:03:18,19.77
cumid30577,2024-02-28 13:07:10,534.93
cumid30578,2024-02-28 13:08:25,149.25
cumid30579,2024-02-28 13:11:51,18.96
cumid30580,2024-02-28 13:12:04,19.32
cumid30581,2024-02-28 13:14:27,19.31
cumid3876,2024-02-28 13:16:25,37.52
cumid30582,2024-02-28 13:19:48,156.72
cumid30583,2024-02-28 13:20:06,9.33
cumid30584,2024-02-28 13:24:04,166.15
cumid30585,2024-02-28 13:25:47,10.07
cumid21425,2024-02-28 13:28:51,29.56
cumid19928,2024-02-28 13:29:57,39.14
cumid30586,2024-02-28 13:31:48,18.98
cumid30587,2024-02-28 13:34:24,149.42
cumid30588,2024-02-28 13:40:44,96.14
cumid3396,2024-02-28 13:43:07,19.12
cumid30589,2024-02-28 13:45:51,18.69
cumid30590,2024-02-28 13:47:09,114.47
cumid30591,2024-02-28 13:49:01,145.28
cumid940,2024-02-28 13:49:09,37.98
cumid30592,2024-02-28 13:52:15,141.86
cumid30593,2024-02-28 13:52:52,19.27
cumid30594,2024-02-28 13:54:08,9.95
cumid30595,2024-02-28 13:57:23,37.71
cumid30596,2024-02-28 13:58:50,19.72
cumid30597,2024-02-28 13:59:40,18.61
cumid30598,2024-02-28 14:02:50,18.76
cumid30599,2024-02-28 14:03:41,123.6
cumid30600,2024-02-28 14:04:20,127.82
cumid69,2024-02-28 14:04:27,114.61
cumid30601,2024-02-28 14:07:38,19.87
cumid30602,2024-02-28 14:09:09,121.18
cumid30603,2024-02-28 14:10:23,19.34
cumid17776,2024-02-28 14:11:06,645.94
cumid30604,2024-02-28 14:14:48,76.66
cumid30605,2024-02-28 14:16:18,114.36
cumid30606,2024-02-28 14:18:00,37.4
cumid5148,2024-02-28 14:18:03,17.86
cumid30607,2024-02-28 14:19:04,20.06
cumid12633,2024-02-28 14:19:51,120.74
cumid29745,2024-02-28 14:21:03,37.65
cumid67,2024-02-28 14:21:15,9.52
cumid5186,2024-02-28 14:22:47,120.16
cumid30608,2024-02-28 14:23:32,19.11
cumid30609,2024-02-28 14:25:34,37.79
cumid17915,2024-02-28 14:27:41,150.83
cumid30610,2024-02-28 14:29:59,18.98
cumid30611,2024-02-28 14:32:43,18.92
cumid30612,2024-02-28 14:35:50,19.33
cumid30613,2024-02-28 14:41:30,140.09
cumid30614,2024-02-28 14:43:22,19.94
cumid23052,2024-02-28 14:44:25,19.07
cumid1181,2024-02-28 14:47:29,38.86
cumid30615,2024-02-28 14:49:38,146.38
cumid30616,2024-02-28 14:50:50,232.46
cumid30617,2024-02-28 14:52:21,294.76
cumid30618,2024-02-28 14:55:27,38.4
cumid30619,2024-02-28 14:57:13,150.78
cumid30620,2024-02-28 15:08:07,39.09
cumid30621,2024-02-28 15:10:07,149.26
cumid30622,2024-02-28 15:11:32,19.26
cumid30622,2024-02-28 15:11:45,20.0
cumid30623,2024-02-28 15:15:55,28.04
cumid30624,2024-02-28 15:16:28,20.24
cumid43,2024-02-28 15:20:21,112.38
cumid30625,2024-02-28 15:21:17,142.69
cumid30626,2024-02-28 15:27:19,179.5
cumid30627,2024-02-28 15:30:39,38.29
cumid19985,2024-02-28 15:39:56,155.93
cumid30628,2024-02-28 15:39:56,120.35
cumid30629,2024-02-28 15:52:29,19.68
cumid30630,2024-02-28 15:53:56,149.0
cumid30631,2024-02-28 15:57:14,9.26
cumid30632,2024-02-28 15:57:51,37.35
cumid30633,2024-02-28 16:01:18,75.93
cumid30634,2024-02-28 16:02:52,139.42
cumid30635,2024-02-28 16:10:18,535.44
cumid30636,2024-02-28 16:11:03,149.58
cumid1313,2024-02-28 16:15:07,114.71
cumid14320,2024-02-28 16:16:40,36.38
cumid30637,2024-02-28 16:20:17,24.56
cumid25118,2024-02-28 16:21:31,18.63
cumid25112,2024-02-28 16:22:21,20.04
cumid30638,2024-02-28 16:22:25,230.74
cumid30639,2024-02-28 16:24:42,147.84
cumid25120,2024-02-28 16:25:40,19.0
cumid30640,2024-02-28 16:32:01,37.25
cumid30641,2024-02-28 16:32:17,83.99
cumid30642,2024-02-28 16:34:33,58.24
cumid30643,2024-02-28 16:39:28,15.07
cumid15224,2024-02-28 16:41:47,122.6
cumid30644,2024-02-28 16:42:02,37.89
cumid30645,2024-02-28 16:42:27,150.07
cumid30646,2024-02-28 16:46:22,149.09
cumid30079,2024-02-28 16:49:29,239.0
cumid25012,2024-02-28 16:49:53,19.43
cumid22352,2024-02-28 16:53:16,19.82
cumid30647,2024-02-28 16:54:57,9.97
cumid30648,2024-02-28 16:56:18,18.79
cumid30649,2024-02-28 17:00:28,142.41
cumid30650,2024-02-28 17:02:22,79.01
cumid13938,2024-02-28 17:04:56,151.37
cumid30651,2024-02-28 17:07:38,9.85
cumid30652,2024-02-28 17:07:46,36.95
cumid30653,2024-02-28 17:09:32,63.3
cumid30654,2024-02-28 17:10:18,19.55
cumid30655,2024-02-28 17:11:50,259.27
cumid23457,2024-02-28 17:12:34,18.78
cumid12872,2024-02-28 17:15:01,253.72
cumid30656,2024-02-28 17:17:54,121.84
cumid30657,2024-02-28 17:22:09,9.63
cumid30658,2024-02-28 17:24:09,46.49
cumid1782,2024-02-28 17:24:58,121.23
cumid30659,2024-02-28 17:27:31,19.92
cumid3501,2024-02-28 17:29:24,19.75
cumid30660,2024-02-28 17:29:35,19.42
cumid20751,2024-02-28 17:33:17,141.24
cumid30661,2024-02-28 17:35:18,18.69
cumid30662,2024-02-28 17:40:04,9.53
cumid30663,2024-02-28 17:42:36,19.8
cumid16565,2024-02-28 17:47:23,130.91
cumid30664,2024-02-28 17:47:53,118.44
cumid21450,2024-02-28 17:54:04,119.15
cumid6349,2024-02-28 17:54:09,18.83
cumid30665,2024-02-28 17:56:54,9.39
cumid2514,2024-02-28 17:57:16,115.0
cumid30666,2024-02-28 17:58:55,142.82
cumid17843,2024-02-28 18:00:50,72.67
cumid30667,2024-02-28 18:02:23,18.77
cumid30668,2024-02-28 18:02:34,122.32
cumid30669,2024-02-28 18:08:23,0.0
cumid30670,2024-02-28 18:10:16,19.64
cumid30671,2024-02-28 18:11:54,20.19
cumid30672,2024-02-28 18:12:19,121.34
cumid30673,2024-02-28 18:19:05,111.4
cumid6771,2024-02-28 18:19:23,0.0
cumid30674,2024-02-28 18:20:50,39.59
cumid19293,2024-02-28 18:21:03,517.15
cumid30675,2024-02-28 18:23:42,20.12
cumid30669,2024-02-28 18:24:03,0.0
cumid1283,2024-02-28 18:24:51,118.33
cumid30676,2024-02-28 18:25:07,147.22
cumid30677,2024-02-28 18:26:40,43.2
cumid30678,2024-02-28 18:26:56,39.55
cumid30679,2024-02-28 18:31:37,213.56
cumid30680,2024-02-28 18:33:53,129.01
cumid16095,2024-02-28 18:37:48,19.9
cumid8398,2024-02-28 18:46:10,236.9
cumid30681,2024-02-28 18:46:20,0.0
cumid30682,2024-02-28 18:47:52,192.84
cumid19985,2024-02-28 18:49:33,19.54
cumid30683,2024-02-28 18:52:20,151.67
cumid27654,2024-02-28 18:52:24,101.18
cumid6009,2024-02-28 18:54:26,0.0
cumid7993,2024-02-28 18:55:14,25.74
cumid30684,2024-02-28 18:56:48,21.05
cumid30685,2024-02-28 18:57:17,59.81
cumid30686,2024-02-28 18:58:40,552.85
cumid30687,2024-02-28 19:00:24,19.78
cumid30688,2024-02-28 19:05:06,111.35
cumid30689,2024-02-28 19:06:25,25.84
cumid20415,2024-02-28 19:08:31,9.37
cumid30690,2024-02-28 19:09:59,39.59
cumid20757,2024-02-28 19:11:49,146.18
cumid30691,2024-02-28 19:11:57,86.12
cumid1925,2024-02-28 19:15:13,150.04
cumid30692,2024-02-28 19:16:32,140.68
cumid30693,2024-02-28 19:20:08,144.84
cumid30694,2024-02-28 19:21:39,19.94
cumid30695,2024-02-28 19:23:01,55.44
cumid18056,2024-02-28 19:26:05,0.0
cumid30696,2024-02-28 19:28:34,120.85
cumid24119,2024-02-28 19:29:57,151.34
cumid30697,2024-02-28 19:33:23,19.37
cumid250,2024-02-28 19:36:42,19.58
cumid9738,2024-02-28 19:37:54,0.0
cumid9738,2024-02-28 19:38:04,0.0
cumid17657,2024-02-28 19:38:48,0.0
cumid30698,2024-02-28 19:39:49,140.89
cumid30699,2024-02-28 19:40:06,19.45
cumid30700,2024-02-28 19:40:19,38.08
cumid30701,2024-02-28 19:40:45,39.28
cumid30702,2024-02-28 19:45:48,19.62
cumid30703,2024-02-28 19:47:00,150.06
cumid27557,2024-02-28 19:47:51,19.3
cumid30704,2024-02-28 19:48:22,184.02
cumid980,2024-02-28 19:48:56,9.92
cumid28659,2024-02-28 19:51:46,142.79
cumid30705,2024-02-28 19:52:23,25.68
cumid30706,2024-02-28 19:53:49,184.51
cumid30707,2024-02-28 19:57:40,19.2
cumid30708,2024-02-28 19:59:32,19.98
cumid30709,2024-02-28 20:01:52,117.17
cumid10516,2024-02-28 20:03:34,19.56
